wavelength	single_arm	differential
1269.1633777249174	0.005908925	0.0128922
1269.2073190885162	0.005994375	0.015163
1269.2512877553595	0.0059577499999999995	0.0167867
1269.2952836778309	0.005994375	0.017507
1269.3393068083233	0.005982174999999999	0.017348274999999996
1269.3833570992413	0.00610425	0.015846649999999997
1269.427434503	0.006043225	0.01312415
1269.471538972025	0.00609205	0.010279574999999999
1269.5156704587534	0.0060798250000000005	0.008729075
1269.5598289156321	0.006165275	0.009290675
1269.6040142951192	0.0061653	0.011305125
1269.648226549684	0.0062019	0.014161875
1269.6924656318065	0.006238549999999999	0.016579175
1269.736731493976	0.006214124999999999	0.017885474999999998
1269.7810240886947	0.00623855	0.01811745
1269.825343368474	0.0062629750000000005	0.017214025
1269.8696892858366	0.0062629750000000005	0.0149188
1269.9140617933167	0.0063240250000000005	0.011793425
1269.9584608434575	0.00634845	0.009241850000000001
1270.0028863888147	0.006311799999999999	0.008680249999999999
1270.0473383819544	0.00639725	0.01008425
1270.0918167754526	0.0064094749999999995	0.012782325
1270.136321521896	0.0064339	0.015871075000000002
1270.1808525738838	0.006458274999999999	0.018031949999999998
1270.2254098840242	0.006494925	0.0187645
1270.2699934049374	0.006555975	0.018007575
1270.3146030892528	0.00653155	0.016103025
1270.3592388896122	0.0065804	0.013124174999999998
1270.4039007586673	0.0065804	0.010169699999999999
1270.4485886490809	0.006604825	0.008643625
1270.4933025135265	0.006604800000000001	0.0093029
1270.5380423046875	0.006726899999999999	0.011683575
1270.5828079752596	0.006665875	0.014931025
1270.6275994779485	0.006665825	0.01783665
1270.6724167654702	0.0067634999999999995	0.019179599999999998
1270.7172597905526	0.0067757500000000005	0.018788924999999998
1270.7621285059329	0.0068001500000000005	0.016982075000000003
1270.80702286436	0.006836775	0.014296175
1270.8519428185946	0.006849	0.011060925
1270.896888321405	0.0068612000000000005	0.008924425
1270.9418593255741	0.006897825	0.008961050000000002
1270.9868557838922	0.00693445	0.010853375
1271.0318776491627	0.00693445	0.014076425
1271.0769248741994	0.00697105	0.017494799999999998
1271.1219974118253	0.0070321	0.019545874999999997
1271.1670952148766	0.006995449999999999	0.0194726
1271.2122182361968	0.0070199	0.01771455
1271.2573664286442	0.007056525000000001	0.014979875
1271.3025397450854	0.007080925	0.011903325
1271.3477381383982	0.00710535	0.009424950000000001
1271.3929615614716	0.007093175	0.0089
1271.4382099672043	0.007190825	0.010535949999999999
1271.4834833085072	0.007190825	0.013465999999999999
1271.528781538301	0.00725185	0.017030875
1271.574104609518	0.007288475	0.019728950000000002
1271.6194524750995	0.007312900000000001	0.02002195
1271.664825088	0.00727625	0.018117475
1271.7102224011828	0.0073006749999999995	0.0154438
1271.7556443676226	0.007349524999999999	0.012403850000000001
1271.8010909403058	0.007386125	0.009937725
1271.846562072228	0.00737395	0.00927845
1271.8920577163965	0.007434975	0.01054815
1271.9375778258286	0.007471624999999999	0.013307300000000001
1271.9831223535539	0.007471625	0.016847775000000002
1272.028691252611	0.0074594	0.0198022
1272.0742844760505	0.0075448749999999995	0.020461475
1272.1199019769326	0.007593699999999999	0.018459275
1272.16554370833	0.007557075	0.015578075
1272.2112096233245	0.0076059249999999995	0.012721300000000001
1272.2568996750092	0.0075815	0.010462675000000001
1272.3026138164882	0.007691375	0.0097058
1272.3483520008765	0.007642525000000001	0.01082895
1272.3941141812993	0.007679175	0.01355145
1272.4399003108924	0.0077280000000000005	0.0168966
1272.4857103428035	0.007752425	0.01986325
1272.5315442301899	0.0077402	0.020595799999999997
1272.5774019262208	0.00783785	0.018764525
1272.6232833840754	0.007837875000000001	0.015687975
1272.6691885569423	0.007850075	0.012928825000000001
1272.7151173980244	0.007911125	0.010938825000000001
1272.7610698605315	0.007874475	0.0102918
1272.8070458976874	0.007935525	0.011500400000000001
1272.8530454627244	0.00795995	0.013990975
1272.8990685088868	0.0079233	0.01738495
1272.9451149894287	0.007984375	0.020205125
1272.991184857616	0.00795995	0.020754475
1273.0372780667246	0.008045400000000001	0.018752275
1273.083394570042	0.00806985	0.01554145
1273.1295343208646	0.00808205	0.013002049999999998
1273.1756972725022	0.00811865	0.01135395
1273.2218833782733	0.0081431	0.01106095
1273.2680925915085	0.0081675	0.01224515
1273.3143248655474	0.008130875	0.01485775
1273.3605801537426	0.0082652	0.0179099
1273.4068584094564	0.00824075	0.0203516
1273.453159586061	0.0083018	0.02074225
1273.4994836369408	0.008252975	0.018556950000000003
1273.5458305154905	0.008338425	0.015394950000000001
1273.5922001751144	0.008350650000000001	0.012977675
1273.6385925692302	0.008375025	0.011927725
1273.6850076512633	0.008387249999999999	0.011854449999999999
1273.7314453746526	0.008436075000000001	0.01327065
1273.777905692845	0.008448299999999999	0.0157246
1273.824388559301	0.008472725	0.018495925
1273.87089392749	0.008497125000000001	0.020388225
1273.9174217508926	0.00854595	0.0204615
1273.9639719830002	0.00852155	0.018178475
1274.0105445773147	0.00853375	0.015053125
1274.05713948735	0.0085826	0.013124175
1274.1037566666296	0.008619225	0.012416074999999999
1274.1503960686866	0.008631425	0.012745699999999999
1274.1970576470685	0.008680275	0.014357225
1274.2437413553293	0.008643625	0.016811100000000002
1274.2904471470372	0.008777924999999999	0.019008675
1274.3371749757691	0.0086925	0.020363825
1274.3839247951132	0.008716875	0.019899875
1274.4306965586688	0.008777924999999999	0.0174948
1274.4774902200454	0.00883895	0.0147601
1274.5243057328646	0.008851175	0.013392725000000001
1274.5711430507567	0.008863375	0.013014275
1274.6180021273642	0.008900025	0.013820049999999999
1274.6648829163405	0.008887800000000001	0.015590274999999999
1274.711785371348	0.008936625	0.01770235
1274.7587094460625	0.008948850000000001	0.019399325000000002
1274.8056550941678	0.008961075	0.0200464
1274.8526222693613	0.009034325	0.019155175
1274.8996109253487	0.0090099	0.01682335
1274.946621015848	0.009009900000000001	0.014699050000000002
1274.993652494587	0.009095375000000001	0.01379565
1275.0407053153046	0.009070950000000001	0.013905500000000001
1275.0877794317516	0.009119775	0.0150409
1275.1348747976876	0.009193	0.016750075
1275.181991366884	0.009193025	0.018325
1275.229129093123	0.00920525	0.01939935
1275.276287930197	0.009217425	0.019484799999999997
1275.3234678319102	0.009266275000000001	0.018312775
1275.3706687520767	0.009254075	0.016322825
1275.4178906445218	0.009351725	0.014735675
1275.465133463081	0.0093273	0.014271775
1275.5123971616008	0.009351749999999999	0.0148822
1275.5596816939394	0.009351749999999999	0.01626175
1275.6069870139645	0.009425	0.017690149999999998
1275.6543130755545	0.0094494	0.01870345
1275.7016598326	0.0094494	0.019008675
1275.749027239001	0.009534850000000001	0.018679
1275.7964152486686	0.009534875	0.017568049999999998
1275.8438238155247	0.009534875	0.015993175
1275.8912528935025	0.009571475	0.015004275
1275.9387024365453	0.0095837	0.01512635
1275.9861723986076	0.009620325	0.016103025
1276.033662733654	0.00964475	0.017397125
1276.0811733956602	0.009718000000000001	0.018202925000000002
1276.1287043386133	0.009681349999999998	0.018508125
1276.1762555165105	0.009742425	0.018386025
1276.2238268833596	0.0097302	0.017934325
1276.2714183931794	0.009766799999999999	0.01712855
1276.31903	0.009852275	0.016054199999999998
1276.3666616578614	0.009815649999999999	0.015504825000000002
1276.414313320815	0.009840075	0.016029775
1276.461984942922	0.009888899999999999	0.017372699999999998
1276.5096764782566	0.0098767	0.0182029
1276.5573878809005	0.009901125	0.01814185
1276.6051191049485	0.00993775	0.017751199999999998
1276.652870104506	0.00996215	0.017519225
1276.7006408336886	0.010047625	0.01740935
1276.7484312466229	0.010047625	0.01683555
1276.7962412974446	0.01010865	0.016176299999999998
1276.844070940304	0.010072049999999999	0.016298375
1276.8919201293586	0.010133075	0.017214
1276.939788818778	0.0101697	0.0182029
1276.9876769627433	0.010169675	0.018288375
1277.0355845154445	0.0102063	0.0174948
1277.0835114310835	0.010230725	0.01695765
1277.131457663874	0.010230725	0.017091925
1277.1794231680385	0.010316225	0.01727505
1277.2274078978112	0.0103284	0.016896599999999998
1277.2754118074367	0.010352825	0.016725675
1277.3234348511717	0.01037725	0.017397125
1277.3714769832814	0.010389424999999999	0.0183616
1277.4195381580432	0.010426075	0.01852035
1277.4676183297458	0.0104383	0.017580275
1277.515717452687	0.010548175	0.01650595
1277.5638354811774	0.010499325	0.016371625
1277.6119723695365	0.010511525	0.016945425
1277.6601280720947	0.010548175	0.01728725
1277.708302543195	0.010597025	0.0173239
1277.7564957371887	0.010597	0.017714575
1277.80470760844	0.010596975	0.018532525
1277.8529381113224	0.010645825	0.018923225
1277.9011872002213	0.010682450000000001	0.017958725000000002
1277.949454829532	0.01069465	0.016408275
1277.9977409536605	0.0107557	0.0158589
1278.046045527024	0.010804525	0.016371625
1278.0943685040504	0.01081675	0.017214
1278.1427098391787	0.0107435	0.017775625
1278.1910694868582	0.010902199999999999	0.018154075
1278.2394474015487	0.010853375	0.018874375000000002
1278.2878435377218	0.010902199999999999	0.019326075
1278.336257849858	0.01092665	0.018422625
1278.3846902924506	0.01097545	0.016689049999999997
1278.4331408200028	0.01096325	0.015492625
1278.4816093870281	0.011073125	0.015761225
1278.5300959480521	0.010999875	0.0167745
1278.5786004576096	0.011036500000000001	0.017861050000000003
1278.6271228702467	0.0110365	0.018569175
1278.675663140521	0.011121975000000001	0.019326074999999998
1278.724221223	0.0111708	0.019777775
1278.7727970722626	0.011158625	0.019081925
1278.821390642897	0.011219625	0.017226224999999998
1278.8700018895047	0.011195225	0.015504824999999998
1278.918630766696	0.01120745	0.015150774999999998
1278.967277229092	0.011268475	0.016078625000000003
1279.0159412313262	0.011329525	0.0176169
1279.0646227280404	0.011329500000000001	0.0188866
1279.1133216738895	0.011341700000000001	0.0198022
1279.1620380235381	0.011402775	0.0203272
1279.2107717316608	0.01140275	0.019741150000000002
1279.2595227529446	0.011439375000000002	0.017800025
1279.3082910420862	0.011439375	0.015761175000000002
1279.3570765537931	0.011451600000000001	0.014833349999999999
1279.405879242784	0.011512650000000001	0.015455975
1279.4546990637884	0.011549275	0.0172018
1279.5035359715455	0.011561475	0.018862175
1279.5523899208072	0.01153705	0.020205125
1279.6012608663345	0.011646925	0.020949825
1279.6501487628993	0.011598099999999998	0.020266125
1279.6990535652847	0.011622500000000001	0.0184715
1279.7479752282854	0.01165915	0.016334974999999998
1279.7969137067048	0.011756775	0.014772325000000001
1279.8458689553595	0.011769	0.014979850000000001
1279.8948409290745	0.011756800000000001	0.016566975
1279.9438295826876	0.011793399999999999	0.018581375
1279.9928348710455	0.011805625	0.0204737
1280.0418567490076	0.011842225000000001	0.02158465
1280.0908951714425	0.01179345	0.021084125
1280.1399500932296	0.011878900000000001	0.019118525
1280.189021469261	0.011903325	0.0168844
1280.2381092544367	0.011915499999999999	0.0150653
1280.28721340367	0.011988775	0.014515924999999999
1280.3363338718837	0.011927725	0.015895525
1280.3854706140105	0.012013175	0.018154049999999998
1280.4346235849962	0.011988775	0.020510325000000003
1280.4837927397955	0.012049825	0.022109624999999997
1280.532978033375	0.01212305	0.021804399999999998
1280.5821794207104	0.012062025	0.019838824999999997
1280.6313968567904	0.01207425	0.017543649999999997
1280.6806302966127	0.01212305	0.015455975
1280.7298796951868	0.0121963	0.014357225000000001
1280.779145007532	0.01222075	0.015358324999999999
1280.8284261886793	0.012245125	0.01766575
1280.8777231936701	0.012220725000000002	0.02029055
1280.9270359775562	0.012269575	0.02243925
1280.976364495401	0.01226955	0.022524725000000002
1281.025708702278	0.0123306	0.020437075
1281.0750685532714	0.012367224999999999	0.0181785
1281.124444003477	0.012342824999999998	0.01596875
1281.173835008	0.012379425000000001	0.014454900000000001
1281.2232415219576	0.012440475000000001	0.015028675
1281.2726635004774	0.012403850000000001	0.017079749999999998
1281.3221008986973	0.012428275	0.0199243
1281.3715536717662	0.012538150000000001	0.022573549999999998
1281.4210217748446	0.01250155	0.023110725000000002
1281.4705051631022	0.012587	0.021291650000000002
1281.5200037917207	0.012623625	0.018874375
1281.5695176158922	0.012562575	0.0164449
1281.6190465908196	0.012660250000000001	0.014613600000000001
1281.6685906717169	0.012635825	0.014723475000000001
1281.7181498138075	0.012696849999999999	0.0166402
1281.7677239723273	0.012684649999999999	0.0194726
1281.8173131025214	0.012721275	0.02257355
1281.8669171596475	0.01281895	0.02353805
1281.9165360989725	0.012745700000000002	0.021963125
1281.9661698757739	0.012794525000000001	0.019545850000000003
1282.015818445342	0.012818975	0.017043075
1282.0654817629754	0.012806749999999999	0.014955425
1282.1151597839855	0.012916649999999998	0.01468685
1282.1648524636928	0.012879999999999999	0.016139675
1282.2145597574295	0.012916625000000001	0.01898425
1282.264281620539	0.012928825000000001	0.022366
1282.3140180083733	0.012928849999999999	0.023843225
1282.363768876298	0.012965474999999999	0.02253695
1282.4135341796875	0.013038725	0.020192875
1282.4633138739282	0.0130143	0.017531474999999998
1282.5131079144164	0.013050925000000001	0.015382725
1282.5629162565592	0.013063125	0.014662425
1282.6127388557752	0.013124175000000002	0.015663524999999998
1282.662575667493	0.0131486	0.018325
1282.7124266471515	0.013160775	0.0219265
1282.7622917502028	0.013124150000000001	0.024075199999999998
1282.8121709321067	0.0131608	0.0230863
1282.8620641483358	0.01325845	0.020852149999999996
1282.9119713543719	0.013209625	0.017995375
1282.9618925057098	0.013270675	0.015639125
1283.0118275578527	0.0133317	0.01482115
1283.0617764663155	0.013270675	0.01537055
1283.1117391866253	0.013343925	0.017653525
1283.1617156743166	0.01338055	0.0213649
1283.2117058849385	0.01338055	0.02398975
1283.2617097740476	0.013368324999999999	0.023574650000000003
1283.3117272972133	0.01339275	0.021352699999999995
1283.361758410016	0.013465999999999999	0.0183616
1283.4118030680445	0.0134538	0.015980925
1283.4618612269007	0.013478225	0.014943225
1283.5119328421965	0.013490425	0.015065349999999998
1283.562017869554	0.0135759	0.0170675
1283.6121162646075	0.0136247	0.0207423
1283.662227983	0.013575875	0.023586875
1283.7123529803873	0.013649125	0.02377
1283.762491212435	0.0136125	0.021816650000000003
1283.8126426348188	0.013649125	0.018727875
1283.8628072032266	0.01371015	0.016335025
1283.9129848733564	0.013759	0.015175175
1283.9631756009164	0.013759	0.014857750000000001
1284.0133793416264	0.0137468	0.016286175
1284.0635960512168	0.013783400000000001	0.01985105
1284.113825685428	0.013783400000000001	0.023208425
1284.1640682000127	0.013881099999999999	0.023892075000000002
1284.2143235507326	0.013917725	0.022158425000000002
1284.2645916933616	0.013881075	0.01900865
1284.3148725836834	0.013942149999999999	0.016579175
1284.3651661774934	0.01391775	0.015297275
1284.4154724305965	0.013929925	0.014613575
1284.465791298809	0.01394215	0.015687925
1284.5161227379585	0.01399095	0.0190331
1284.5664667038827	0.014039800000000002	0.022622375
1284.6168231524307	0.014003149999999999	0.023867674999999998
1284.6671920394604	0.014076425000000002	0.022182875
1284.7175733208442	0.014052	0.019265074999999996
1284.7679669524616	0.014088624999999999	0.01682335
1284.8183728902045	0.014125275	0.015456
1284.8687910899753	0.01411305	0.014503725
1284.9192215076876	0.014125225000000002	0.015114149999999998
1284.9696640992654	0.014235125	0.018117425
1285.0201188206427	0.01424735	0.022024175
1285.070585627766	0.01423515	0.02370895
1285.121064476591	0.014247349999999999	0.022329375
1285.1715553230847	0.01427175	0.019399349999999996
1285.2220581232255	0.014296175	0.0172018
1285.2725728330013	0.014357249999999998	0.0157612
1285.323099408412	0.014381625	0.01441825
1285.3736378054673	0.014381625	0.014564775
1285.4241879801884	0.01440605	0.0173605
1285.4747498886065	0.014381650000000001	0.021401550000000002
1285.5253234867641	0.014442650000000001	0.023379325
1285.5759087307147	0.014430475000000002	0.022365999999999997
1285.626505576522	0.014503725	0.019728975000000003
1285.6771139802609	0.014491525	0.017507025
1285.7277338980161	0.014491525	0.015980974999999998
1285.7783652858848	0.014540349999999999	0.014442675
1285.8290080999734	0.014564774999999999	0.014235150000000002
1285.8796622963996	0.014637999999999998	0.01682335
1285.9303278312925	0.014576975000000002	0.020962025
1285.9810046607906	0.014625825	0.02313515
1286.031692741044	0.014625825	0.0222195
1286.082392028214	0.014613600000000001	0.019899899999999998
1286.1331024784718	0.014650225000000001	0.017909925
1286.1838240480001	0.014699075	0.016212900000000002
1286.2345566929914	0.014735675	0.014650250000000002
1286.2853003696498	0.0147235	0.014027574999999999
1286.3360550341902	0.0147479	0.016322775
1286.3868206428376	0.0147723	0.020449275
1286.4375971518284	0.01482115	0.022890974999999997
1286.4883845174093	0.014833349999999999	0.022182875
1286.5391826958378	0.014857750000000001	0.020156275
1286.5899916433827	0.01483335	0.018300575
1286.6408113163232	0.014833375000000001	0.0166402
1286.6916416709487	0.014931	0.01466245
1286.7424826635608	0.014931025	0.013832249999999999
1286.79333425047	0.014955425000000001	0.0159199
1286.8441963879993	0.014931	0.0200464
1286.8950690324816	0.01494325	0.0224881
1286.9459521402605	0.01496765	0.022060825000000003
1286.9968456676904	0.01499205	0.020461475
1287.0477495711364	0.0150531	0.0186424
1287.0986638069755	0.015016475000000001	0.0168966
1287.1495883315936	0.015004275000000001	0.014796700000000001
1287.2005231013886	0.0150531	0.01371015
1287.2514680727693	0.01507755	0.0157368
1287.302423202154	0.015101950000000001	0.019777799999999998
1287.3533884459732	0.015089749999999999	0.02217065
1287.4043637606674	0.015162974999999999	0.021804425
1287.4553491026875	0.015163000000000001	0.020607975
1287.5063444284965	0.0151874	0.0191674
1287.5573496945667	0.015211800000000001	0.01711635
1287.6083648573822	0.015187375	0.01494325
1287.659389873437	0.01524845	0.01380785
1287.7104246992367	0.015236225000000003	0.01555365
1287.7614692912973	0.015224025000000002	0.0195825
1287.8125236061455	0.015211825000000002	0.021804425000000002
1287.8635876003189	0.015272875000000002	0.021682349999999996
1287.9146612303653	0.015297275	0.020803324999999998
1287.9657444528445	0.015333900000000001	0.01941155
1288.0168372243256	0.0153461	0.0174948
1288.0679395013892	0.0153339	0.015077525000000001
1288.1190512406274	0.015382725	0.013783400000000001
1288.1701723986414	0.01538275	0.015614699999999999
1288.2213029320446	0.01538275	0.019289475
1288.2724427974608	0.015407150000000001	0.021462600000000002
1288.3235919515234	0.015431575000000001	0.021682325
1288.3747503508791	0.015468200000000001	0.021108549999999997
1288.425917952182	0.015456	0.019643525000000002
1288.4770947121006	0.015382725	0.017580250000000002
1288.5282805873105	0.0154926	0.0151752
1288.5794755345014	0.015480424999999999	0.014015399999999997
1288.6306795103715	0.015480400000000002	0.015614675000000003
1288.681892471631	0.015517025	0.019069725000000003
1288.733114375	0.015553625000000001	0.021047499999999997
1288.7843451772094	0.015565875	0.02157245
1288.8355848350027	0.015565875	0.021145175
1288.8868333051312	0.015553649999999999	0.019960925
1288.9380905443588	0.0156391	0.0177878
1288.9893565094605	0.0156147	0.015382775
1289.04063115722	0.0156269	0.014296175000000001
1289.091914444435	0.0156391	0.015871075000000002
1289.14320632791	0.015614675	0.0188133
1289.1945067644642	0.01568795	0.0207911
1289.2458157109247	0.01571235	0.0214748
1289.2971331241306	0.01571235	0.021255049999999998
1289.348458960932	0.01572455	0.020180675000000002
1289.3997931781887	0.01570015	0.017909875
1289.4511357327722	0.015748975000000002	0.01552925
1289.5024865815644	0.015797825	0.014491525
1289.553845681458	0.015810025000000002	0.01595655
1289.6052129893565	0.015749	0.018617975
1289.6565884621734	0.01581	0.020559149999999998
1289.7079720568352	0.01584665	0.021377125
1289.7593637302773	0.015785625	0.021206225
1289.8107634394448	0.01581005	0.020156274999999998
1289.8621711412966	0.015846625	0.017934325
1289.9135867927996	0.015846675	0.0156269
1289.9650103509334	0.0158833	0.014784499999999999
1290.0164417726876	0.0159199	0.016042
1290.0678810150619	0.015895450000000002	0.018251725
1290.119328035068	0.015919875	0.020241725000000002
1290.1707827897278	0.015895450000000002	0.021084125
1290.2222452360734	0.015895475	0.021071925
1290.2737153311487	0.015932099999999998	0.020034174999999998
1290.3251930320075	0.01598095	0.0180564
1290.3766782957155	0.015871075	0.015858875
1290.4281710793468	0.015968725	0.01496765
1290.4796713399894	0.01596875	0.016103075
1290.5311790347405	0.016005375000000002	0.018007575
1290.5826941207067	0.01598095	0.019790000000000002
1290.6342165550082	0.0160542	0.0208033
1290.6857462947735	0.016017575	0.020852149999999996
1290.7372832971434	0.015993175000000002	0.0200708
1290.7888275192686	0.016066425	0.017873275
1290.8403789183114	0.0160786	0.015761225
1290.8919374514442	0.016090825	0.015028699999999999
1290.9435030758498	0.016127475	0.015883275
1290.9950757487234	0.016127475	0.017653524999999996
1291.0466554272682	0.0161519	0.01955805
1291.0982420687014	0.016127449999999998	0.020376025
1291.1498356302486	0.0161397	0.020534725
1291.2014360691467	0.016139675	0.019838875
1291.2530433426448	0.016127475	0.01784885
1291.3046574080001	0.016151875	0.015895475
1291.3562782224828	0.0161641	0.015260649999999999
1291.4079057433728	0.016225125	0.0157734
1291.4595399279615	0.0162129	0.01726285
1291.5111807335506	0.016225125	0.0190697
1291.5628281174525	0.016237325	0.019948725
1291.6144820369898	0.01623735	0.020302749999999998
1291.6661424494973	0.0161885	0.019643499999999998
1291.717809312319	0.016298399999999998	0.0177878
1291.769482582812	0.016298375	0.01594435
1291.8211622183405	0.016249549999999998	0.015248450000000002
1291.8728481762832	0.016298375	0.015651325
1291.9245404140277	0.016273975	0.016884375
1291.9762388889715	0.016347225	0.018495925
1292.0279435585253	0.016347224999999996	0.019460375
1292.0796543801082	0.016347224999999996	0.020009775
1292.131371311152	0.016359424999999997	0.0194726
1292.1830943090974	0.01642045	0.0176291
1292.2348233313976	0.016408275	0.0159077
1292.2865583355153	0.016359425	0.015163
1292.338299278925	0.0164693	0.015431575
1292.3900461191106	0.016347225	0.0166158
1292.4417988135679	0.016396075	0.018056425
1292.4935573198034	0.016444875	0.0188744
1292.545321595334	0.0164815	0.019509225
1292.5970915976873	0.0164571	0.019191775
1292.6488672844025	0.016469275000000002	0.017604675
1292.7006486130274	0.016457125	0.015919899999999997
1292.7524355411233	0.016481524999999997	0.015163
1292.8042280262605	0.0164815	0.015333925
1292.8560260260208	0.0164815	0.016322800000000002
1292.9078294979965	0.0165059	0.01736055
1292.9596383997907	0.0164571	0.0182273
1293.011452689017	0.0164937	0.01926505
1293.0632723233005	0.01655475	0.01897205
1293.1150972602766	0.01654255	0.017409375
1293.1669274575904	0.01655475	0.0158955
1293.2187628729002	0.0165792	0.015089725
1293.2706034638734	0.016579175	0.015150799999999999
1293.3224491881876	0.016554775	0.015883300000000003
1293.3743000035327	0.0166036	0.0166402
1293.4261558676087	0.016628	0.017653549999999997
1293.4780167381261	0.016566975	0.0190453
1293.5298825728066	0.016615824999999997	0.0188988
1293.5817533293825	0.016591375	0.01723845
1293.6336289655965	0.016615824999999997	0.015687975
1293.6855094392026	0.016628	0.015077525000000001
1293.737394707965	0.016640224999999998	0.0150653
1293.7892847296598	0.01668905	0.01552925
1293.8411794620724	0.0167257	0.016042
1293.893078863	0.016689074999999998	0.0171896
1293.94498289025	0.0167379	0.018849949999999997
1293.9968915016407	0.0167257	0.018679025
1294.048804655002	0.01668905	0.0171896
1294.1007223081724	0.0166646	0.01568795
1294.1526444190042	0.0167501	0.015138550000000002
1294.2045709453578	0.0167501	0.015114125000000003
1294.2565018451053	0.016725675	0.015199625
1294.30843707613	0.016713475	0.0153827
1294.3603765963258	0.016750125	0.016921
1294.4123203635968	0.016786699999999998	0.018874375
1294.4642683358584	0.0167379	0.018703475
1294.5162204710366	0.016774499999999998	0.017091925
1294.5681767270682	0.016737875	0.015736774999999998
1294.6201370619006	0.01682335	0.015346125000000002
1294.672101433492	0.016798925000000003	0.015138575
1294.724069799812	0.016798925	0.014650225000000001
1294.7760421188402	0.016774525	0.014772325000000001
1294.8280183485672	0.016811125	0.016750075000000003
1294.8799984469938	0.016847749999999998	0.018910975
1294.9319823721328	0.01681115	0.0187401
1294.9839700820066	0.016823325	0.0170675
1295.0359615346495	0.016847775	0.015724574999999998
1295.0879566881054	0.01683555	0.015626900000000003
1295.1399555004293	0.016835525	0.015224049999999998
1295.1919579296875	0.0168844	0.014345025
1295.2439639339564	0.016823325	0.01457695
1295.2959734713245	0.0167867	0.01681115
1295.3479864998885	0.01682335	0.01899645
1295.4000029777578	0.016847749999999998	0.01882555
1295.452022863053	0.016835549999999998	0.01712855
1295.5040461139035	0.016847749999999998	0.015980950000000004
1295.5560726884516	0.016847749999999998	0.015858875
1295.6081025448484	0.016835575000000002	0.0151874
1295.6601356412575	0.016884375	0.013942125
1295.7121719358524	0.016847775	0.014283975
1295.7642113868167	0.016823349999999997	0.0170187
1295.8162539523462	0.016896575	0.0190331
1295.8682995906465	0.016872175	0.018752300000000003
1295.920348259934	0.016835575	0.017091924999999997
1295.9723999184368	0.016908825	0.01627395
1296.0244545243925	0.016908775	0.0162251
1296.07651203605	0.01683555	0.015065325000000001
1296.1285724116688	0.016921000000000002	0.013478225
1296.1806356095199	0.016872175	0.014198525
1296.2327015878845	0.016921000000000002	0.017250625000000002
1296.2847703050536	0.0169088	0.01930165
1296.3368417193315	0.0168722	0.018740075000000002
1296.38891578903	0.016859975	0.017091925
1296.4409924724746	0.016945425	0.0165059
1296.4930717280001	0.016933225	0.01642045
1296.5451535139516	0.016933225	0.014796725000000004
1296.5972377886867	0.016884375	0.013295075000000002
1296.6493245105714	0.016921025	0.01428395
1296.7014136379855	0.016945425	0.017372725
1296.7535051293166	0.016933225	0.0192162
1296.805598942964	0.016908799999999998	0.01855695
1296.8576950373392	0.016921025	0.017201825
1296.9097933708624	0.016908799999999998	0.016737875
1296.9618939019665	0.016921	0.0163472
1297.013996589093	0.01695765	0.014393849999999998
1297.0661013906954	0.0169332	0.012867775
1297.1182082652392	0.016921	0.014454925
1297.1703171711983	0.0169332	0.017519225000000003
1297.2224280670587	0.016945425	0.018972025
1297.274540911316	0.016921	0.018324975
1297.326655662479	0.016896599999999998	0.01726285
1297.3787722790648	0.016933225	0.016908825
1297.430890719602	0.016896599999999998	0.016115249999999998
1297.4830109426307	0.016969849999999998	0.013795650000000001
1297.5351329067007	0.0169332	0.012696875
1297.5872565703735	0.016933249999999997	0.01454035
1297.6393818922204	0.016957649999999998	0.017592475
1297.6915088308244	0.016908799999999998	0.018715674999999998
1297.7436373447788	0.016969825	0.0180564
1297.7957673926876	0.016921025	0.017275075
1297.8478989331654	0.016945425	0.016896575
1297.9000319248387	0.01694545	0.015663525
1297.9521663263429	0.016945425	0.0133317
1298.0043020963255	0.01701865	0.012635825
1298.056439193445	0.016957649999999998	0.014760100000000002
1298.108577576369	0.016957624999999997	0.017323925
1298.1607172037782	0.0169454	0.018324975
1298.2128580343615	0.01698205	0.017848875
1298.2650000268213	0.01698205	0.017250625
1298.317143139868	0.016957625	0.01670125
1298.3692873322252	0.016921000000000002	0.015016475
1298.4214325626258	0.01696985	0.012855575000000001
1298.4735787898135	0.016921000000000002	0.012709075
1298.5257259725431	0.016957625	0.01483335
1298.5778740695807	0.016994275	0.01693325
1298.6300230397026	0.016957649999999998	0.01783665
1298.6821728416953	0.01699425	0.017653500000000003
1298.7343234343566	0.01696985	0.017336075
1298.7864747764959	0.017018674999999997	0.0163106
1298.838626826932	0.016994275	0.0143206
1298.8907795444954	0.017043100000000002	0.012525925
1298.9429328880271	0.016945425	0.012806725
1298.9950868163785	0.01699425	0.014857750000000003
1299.0472412884117	0.01699425	0.01655475
1299.0993962629998	0.01698205	0.017482575
1299.151551699028	0.016982024999999998	0.01766575
1299.2037075553897	0.01698205	0.017116350000000002
1299.255863790991	0.0169454	0.015626925
1299.3080203647482	0.01700645	0.013710175000000002
1299.3601772355885	0.017006475	0.012452674999999998
1299.412334362449	0.01698205	0.013038675
1299.4644917042785	0.017067475	0.014650225000000003
1299.5166492200365	0.0170187	0.01611525
1299.5688068686927	0.01699425	0.017152999999999998
1299.6209646092286	0.017018675	0.017531425
1299.6731224006355	0.017030899999999998	0.016786725000000002
1299.7252802019154	0.01701865	0.014772325000000001
