wavelength	amplitude
1275.7016598326	0.001014557142857143
1275.749027239001	0.001020142857142857
1275.7964152486686	0.0010207142857142856
1275.8438238155247	0.0010232285714285715
1275.8912528935025	0.0010221
1275.9387024365453	0.0010243285714285715
1275.9861723986076	0.0010288142857142856
1276.033662733654	0.0010332714285714287
1276.0811733956602	0.0010343857142857142
1276.1287043386133	0.0010363285714285713
1276.1762555165105	0.0010366285714285717
1276.2238268833596	0.001044157142857143
1276.2714183931794	0.0010416285714285715
1276.31903	0.0010444000000000002
1276.3666616578614	0.0010463571428571427
1276.414313320815	0.0010486285714285714
1276.461984942922	0.0010544714285714285
1276.5096764782566	0.0010553142857142857
1276.5573878809005	0.0010564285714285714
1276.6051191049485	0.0010572714285714284
1276.652870104506	0.0010583714285714286
1276.7006408336886	0.0010614714285714286
1276.7484312466229	0.0010650714285714285
1276.7962412974446	0.001069542857142857
1276.844070940304	0.0010717714285714286
1276.8919201293586	0.0010726000000000002
1276.939788818778	0.001074857142857143
1276.9876769627433	0.0010781714285714287
1277.0355845154445	0.0010795857142857144
1277.0835114310835	0.0010834999999999998
1277.131457663874	0.0010863000000000001
1277.1794231680385	0.0010868714285714285
1277.2274078978112	0.0010915714285714287
1277.2754118074367	0.0010946571428571427
1277.3234348511717	0.0010968714285714287
1277.3714769832814	0.0010979857142857142
1277.4195381580432	0.0011019142857142858
1277.4676183297458	0.0011055285714285713
1277.515717452687	0.0011080428571428572
1277.5638354811774	0.00111
1277.6119723695365	0.0011099999999999999
1277.6601280720947	0.0011122285714285716
1277.708302543195	0.0011163999999999998
1277.7564957371887	0.001118657142857143
1277.80470760844	0.0011197857142857142
1277.8529381113224	0.0011245142857142858
1277.9011872002213	0.0011261857142857142
1277.949454829532	0.0011270142857142857
1277.9977409536605	0.0011339714285714287
1278.046045527024	0.0011317428571428572
1278.0943685040504	0.0011345714285714286
1278.1427098391787	0.0011384571428571428
1278.1910694868582	0.0011432285714285714
1278.2394474015487	0.0011437714285714288
1278.2878435377218	0.0011468571428571428
1278.336257849858	0.0011468428571428573
1278.3846902924506	0.0011510285714285715
1278.4331408200028	0.0011532571428571428
1278.4816093870281	0.0011538285714285715
1278.5300959480521	0.0011568714285714286
1278.5786004576096	0.0011599571428571427
1278.6271228702467	0.0011610714285714284
1278.675663140521	0.0011638428571428571
1278.724221223	0.0011663571428571428
1278.7727970722626	0.0011680285714285716
1278.821390642897	0.0011677571428571427
1278.8700018895047	0.0011744571428571428
1278.918630766696	0.0011783714285714287
1278.967277229092	0.0011766857142857141
1279.0159412313262	0.0011817142857142857
1279.0646227280404	0.0011830999999999999
1279.1133216738895	0.0011859142857142857
1279.1620380235381	0.0011878428571428575
1279.2107717316608	0.0011931428571428572
1279.2595227529446	0.0011903571428571427
1279.3082910420862	0.0011909142857142857
1279.3570765537931	0.001195385714285714
1279.405879242784	0.0011979
1279.4546990637884	0.0012023714285714286
1279.5035359715455	0.0012071285714285714
1279.5523899208072	0.0012088
1279.6012608663345	0.0012110142857142856
1279.6501487628993	0.0012110142857142856
1279.6990535652847	0.0012140857142857143
1279.7479752282854	0.001214642857142857
1279.7969137067048	0.0012185428571428573
1279.8458689553595	0.0012241285714285712
1279.8948409290745	0.001225242857142857
1279.9438295826876	0.0012260857142857144
1279.9928348710455	0.0012274714285714287
1280.0418567490076	0.0012302571428571428
1280.0908951714425	0.0012311000000000002
1280.1399500932296	0.0012302571428571428
1280.189021469261	0.0012391857142857144
1280.2381092544367	0.0012423
1280.28721340367	0.0012409
1280.3363338718837	0.001243657142857143
1280.3854706140105	0.0012511999999999998
1280.4346235849962	0.0012500714285714285
1280.4837927397955	0.0012486714285714286
1280.532978033375	0.0012553714285714285
1280.5821794207104	0.0012620857142857142
1280.6313968567904	0.0012598571428571426
1280.6806302966127	0.0012612571428571428
1280.7298796951868	0.0012604
1280.779145007532	0.0012646142857142858
1280.8284261886793	0.0012693285714285713
1280.8777231936701	0.0012713
1280.9270359775562	0.0012738
1280.976364495401	0.0012754714285714286
1281.025708702278	0.0012782714285714287
1281.0750685532714	0.0012804857142857142
1281.124444003477	0.0012816142857142857
1281.173835008	0.0012882999999999998
1281.2232415219576	0.0012880285714285714
1281.2726635004774	0.00129
1281.3221008986973	0.0012902571428571427
1281.3715536717662	0.0012941857142857143
1281.4210217748446	0.0012989285714285713
1281.4705051631022	0.0013003000000000001
1281.5200037917207	0.0013000428571428573
1281.5695176158922	0.0013022714285714286
1281.6190465908196	0.0013067142857142856
1281.6685906717169	0.0013097999999999999
1281.7181498138075	0.0013131428571428571
1281.7677239723273	0.0013179
1281.8173131025214	0.0013201428571428572
1281.8669171596475	0.001319
1281.9165360989725	0.0013220999999999999
1281.9661698757739	0.0013234857142857142
1282.015818445342	0.001325142857142857
1282.0654817629754	0.0013282142857142854
1282.1151597839855	0.0013296285714285716
1282.1648524636928	0.0013299000000000002
1282.2145597574295	0.001331
1282.264281620539	0.0013363000000000001
1282.3140180083733	0.0013402
1282.363768876298	0.0013427
1282.4135341796875	0.001343557142857143
1282.4633138739282	0.0013466285714285717
1282.5131079144164	0.0013463571428571428
1282.5629162565592	0.001349442857142857
1282.6127388557752	0.0013544571428571429
1282.662575667493	0.0013580857142857143
1282.7124266471515	0.0013564142857142858
1282.7622917502028	0.0013589000000000001
1282.8121709321067	0.0013656142857142856
1282.8620641483358	0.0013681142857142857
1282.9119713543719	0.001367557142857143
1282.9618925057098	0.0013692142857142857
1283.0118275578527	0.001372857142857143
1283.0617764663155	0.0013751000000000002
1283.1117391866253	0.0013770571428571427
1283.1617156743166	0.0013818
1283.2117058849385	0.0013815142857142857
1283.2617097740476	0.001384014285714286
1283.3117272972133	0.001388742857142857
1283.361758410016	0.0013887714285714286
1283.4118030680445	0.0013924142857142856
1283.4618612269007	0.0013938000000000002
1283.5119328421965	0.0013946285714285715
1283.562017869554	0.0013951714285714285
1283.6121162646075	0.0014007714285714287
1283.662227983	0.0014024571428571427
1283.7123529803873	0.001403557142857143
1283.762491212435	0.0014035571428571427
1283.8126426348188	0.0014088714285714285
1283.8628072032266	0.0014108285714285716
1283.9129848733564	0.0014136000000000003
1283.9631756009164	0.0014127714285714285
1284.0133793416264	0.0014135999999999999
1284.0635960512168	0.0014189
1284.113825685428	0.0014194714285714286
1284.1640682000127	0.0014236428571428573
1284.2143235507326	0.001426742857142857
1284.2645916933616	0.001420842857142857
1284.3148725836834	0.0014247571428571428
1284.3651661774934	0.0014309000000000001
1284.4154724305965	0.0014309142857142857
1284.465791298809	0.0014356714285714285
1284.5161227379585	0.001434542857142857
1284.5664667038827	0.0014367857142857144
1284.6168231524307	0.0014426285714285712
1284.6671920394604	0.0014440285714285713
1284.7175733208442	0.0014442857142857144
1284.7679669524616	0.0014443142857142857
1284.8183728902045	0.0014498857142857143
1284.8687910899753	0.0014560428571428572
1284.9192215076876	0.0014537857142857145
1284.9696640992654	0.0014571285714285714
1285.0201188206427	0.0014635714285714284
1285.070585627766	0.0014582571428571431
1285.121064476591	0.0014574285714285715
1285.1715553230847	0.0014635571428571429
1285.2220581232255	0.0014663714285714287
1285.2725728330013	0.001468042857142857
1285.323099408412	0.0014652428571428572
1285.3736378054673	0.0014696857142857142
1285.4241879801884	0.0014750000000000002
1285.4747498886065	0.0014716571428571427
1285.5253234867641	0.001475
1285.5759087307147	0.0014780714285714286
1285.626505576522	0.0014811428571428569
1285.6771139802609	0.0014872714285714284
1285.7277338980161	0.0014808571428571427
1285.7783652858848	0.0014814285714285715
1285.8290080999734	0.0014875571428571428
1285.8796622963996	0.0014872714285714286
1285.9303278312925	0.0014911714285714285
1285.9810046607906	0.0014864571428571428
1286.031692741044	0.0014925857142857144
1286.082392028214	0.0015001
1286.1331024784718	0.001495942857142857
1286.1838240480001	0.0014998428571428575
1286.2345566929914	0.0015067999999999998
1286.2853003696498	0.0015042857142857143
1286.3360550341902	0.0015056714285714287
1286.3868206428376	0.0015115571428571427
1286.4375971518284	0.0015123714285714288
1286.4883845174093	0.0015126714285714285
1286.5391826958378	0.001511857142857143
1286.5899916433827	0.0015168714285714285
1286.6408113163232	0.0015202285714285713
1286.6916416709487	0.0015213285714285715
1286.7424826635608	0.001523857142857143
1286.79333425047	0.0015246714285714286
1286.8441963879993	0.0015283142857142856
1286.8950690324816	0.001531642857142857
1286.9459521402605	0.001531657142857143
1286.9968456676904	0.001530257142857143
1287.0477495711364	0.0015355428571428573
1287.0986638069755	0.0015397285714285713
1287.1495883315936	0.0015388857142857142
1287.2005231013886	0.0015428
1287.2514680727693	0.0015444714285714285
1287.302423202154	0.0015441857142857143
1287.3533884459732	0.0015455999999999998
1287.4043637606674	0.0015467142857142856
1287.4553491026875	0.001551457142857143
1287.5063444284965	0.0015545285714285712
1287.5573496945667	0.0015542571428571426
1287.6083648573822	0.0015570428571428571
1287.659389873437	0.0015578714285714285
1287.7104246992367	0.0015637285714285715
1287.7614692912973	0.0015609428571428572
1287.8125236061455	0.001562057142857143
1287.8635876003189	0.0015681999999999998
1287.9146612303653	0.0015651285714285716
1287.9657444528445	0.0015704285714285718
1288.0168372243256	0.0015746000000000002
1288.0679395013892	0.0015757285714285715
1288.1190512406274	0.001577142857142857
1288.1701723986414	0.0015804857142857145
1288.2213029320446	0.0015835571428571428
1288.2724427974608	0.001582442857142857
1288.3235919515234	0.0015807714285714287
1288.3747503508791	0.001588557142857143
1288.425917952182	0.0015874714285714286
1288.4770947121006	0.0015894142857142857
1288.5282805873105	0.001592185714285714
1288.5794755345014	0.0015913714285714284
1288.6306795103715	0.0015958285714285714
1288.681892471631	0.0015991857142857145
1288.733114375	0.0016002857142857145
1288.7843451772094	0.0015994571428571429
1288.8355848350027	0.0015989000000000003
1288.8868333051312	0.0016039428571428573
1288.9380905443588	0.0016092142857142857
1288.9893565094605	0.0016083999999999998
1289.04063115722	0.0016086714285714287
1289.091914444435	0.0016100857142857142
1289.14320632791	0.0016137000000000002
1289.1945067644642	0.0016153714285714288
1289.2458157109247	0.0016170428571428573
1289.2971331241306	0.001617314285714286
1289.348458960932	0.0016178571428571427
1289.3997931781887	0.0016206428571428572
1289.4511357327722	0.0016217714285714287
1289.5024865815644	0.0016237285714285714
1289.553845681458	0.0016245857142857141
1289.6052129893565	0.0016279142857142856
1289.6565884621734	0.0016270714285714285
1289.7079720568352	0.0016273571428571426
1289.7593637302773	0.0016349
1289.8107634394448	0.0016351857142857145
1289.8621711412966	0.0016335142857142858
1289.9135867927996	0.0016357285714285717
1289.9650103509334	0.0016363142857142856
1290.0164417726876	0.001639914285714286
1290.0678810150619	0.0016427142857142858
1290.119328035068	0.001638257142857143
1290.1707827897278	0.001643557142857143
1290.2222452360734	0.0016452285714285714
1290.2737153311487	0.0016471857142857144
1290.3251930320075	0.001649114285714286
1290.3766782957155	0.0016497
1290.4281710793468	0.0016535857142857143
1290.4796713399894	0.0016524714285714285
1290.5311790347405	0.0016544285714285712
1290.5826941207067	0.0016574857142857143
1290.6342165550082	0.0016561142857142858
1290.6857462947735	0.0016586142857142859
1290.7372832971434	0.0016614
1290.7888275192686	0.0016636571428571428
1290.8403789183114	0.0016642
1290.8919374514442	0.001663357142857143
1290.9435030758498	0.0016656000000000002
1290.9950757487234	0.0016739714285714286
1291.0466554272682	0.001671742857142857
1291.0982420687014	0.001670057142857143
1291.1498356302486	0.0016725714285714289
1291.2014360691467	0.001675642857142857
1291.2530433426448	0.001679285714285714
1291.3046574080001	0.001678142857142857
1291.3562782224828	0.0016784142857142858
1291.4079057433728	0.0016809285714285715
1291.4595399279615	0.0016831571428571426
1291.5111807335506	0.0016853857142857145
1291.5628281174525	0.0016865142857142856
1291.6144820369898	0.0016915428571428572
1291.6661424494973	0.0016901571428571429
1291.717809312319	0.0016879142857142858
1291.769482582812	0.0016929285714285711
1291.8211622183405	0.0016960285714285714
1291.8728481762832	0.0016904285714285715
1291.9245404140277	0.0016957285714285716
1291.9762388889715	0.0016988000000000003
1292.0279435585253	0.0016990857142857145
1292.0796543801082	0.0017024285714285715
1292.131371311152	0.0016974000000000002
1292.1830943090974	0.0017052142857142858
1292.2348233313976	0.0017038142857142859
1292.2865583355153	0.0017046428571428573
1292.338299278925	0.0017096714285714282
1292.3900461191106	0.0017093999999999998
1292.4417988135679	0.0017113428571428574
1292.4935573198034	0.0017124428571428571
1292.545321595334	0.0017116142857142858
1292.5970915976873	0.0017121714285714285
1292.6488672844025	0.001713014285714286
1292.7006486130274	0.0017160857142857143
1292.7524355411233	0.001717757142857143
1292.8042280262605	0.0017186000000000002
1292.8560260260208	0.0017200142857142857
1292.9078294979965	0.0017180571428571428
1292.9596383997907	0.0017180428571428573
1293.011452689017	0.0017242
1293.0632723233005	0.0017242000000000002
1293.1150972602766	0.001723342857142857
1293.1669274575904	0.0017275428571428572
1293.2187628729002	0.0017244714285714286
1293.2706034638734	0.0017308857142857143
1293.3224491881876	0.0017269857142857142
1293.3743000035327	0.0017306142857142857
1293.4261558676087	0.0017311714285714287
1293.4780167381261	0.0017309
1293.5298825728066	0.0017351
1293.5817533293825	0.0017367571428571428
1293.6336289655965	0.0017348142857142857
1293.6855094392026	0.0017395285714285715
1293.737394707965	0.0017398
1293.7892847296598	0.001740642857142857
1293.8411794620724	0.0017434571428571431
1293.893078863	0.0017423142857142856
1293.94498289025	0.0017467857142857144
1293.9968915016407	0.0017409285714285714
1294.048804655002	0.0017431571428571427
1294.1007223081724	0.0017484714285714285
1294.1526444190042	0.0017518285714285713
1294.2045709453578	0.0017479
1294.2565018451053	0.0017506857142857144
1294.30843707613	0.0017549000000000002
1294.3603765963258	0.0017532142857142857
1294.4123203635968	0.001754057142857143
1294.4642683358584	0.0017551714285714286
1294.5162204710366	0.0017546142857142858
1294.5681767270682	0.0017568428571428571
1294.6201370619006	0.0017590714285714289
1294.672101433492	0.0017621428571428573
1294.724069799812	0.0017601857142857142
1294.7760421188402	0.0017624428571428568
1294.8280183485672	0.0017638142857142858
1294.8799984469938	0.0017627142857142859
1294.9319823721328	0.0017657714285714283
1294.9839700820066	0.0017649285714285716
1295.0359615346495	0.0017624142857142857
1295.0879566881054	0.0017652142857142855
1295.1399555004293	0.0017693857142857142
1295.1919579296875	0.0017719
1295.2439639339564	0.0017713428571428569
1295.2959734713245	0.0017705
1295.3479864998885	0.0017710571428571427
1295.4000029777578	0.0017727285714285717
1295.452022863053	0.001773857142857143
1295.5040461139035	0.0017724571428571429
1295.5560726884516	0.0017730142857142858
1295.6081025448484	0.0017752571428571427
1295.6601356412575	0.0017788857142857144
1295.7121719358524	0.0017833571428571427
1295.7642113868167	0.0017825142857142856
1295.8162539523462	0.0017811142857142859
1295.8682995906465	0.0017839
1295.920348259934	0.0017858571428571426
1295.9723999184368	0.001788942857142857
1296.0244545243925	0.0017917285714285716
1296.07651203605	0.0017895142857142856
1296.1285724116688	0.0017889428571428569
1296.1806356095199	0.001792014285714286
1296.2327015878845	0.001792557142857143
1296.2847703050536	0.0017922714285714286
1296.3368417193315	0.0017922714285714286
1296.38891578903	0.0017961857142857144
1296.4409924724746	0.001798685714285714
1296.4930717280001	0.0018012
1296.5451535139516	0.0017984142857142857
1296.5972377886867	0.0017995285714285715
1296.6493245105714	0.001805657142857143
1296.7014136379855	0.0018028857142857145
1296.7535051293166	0.0017995285714285715
1296.805598942964	0.0018028857142857143
1296.8576950373392	0.001803442857142857
1296.9097933708624	0.0018045714285714282
1296.9618939019665	0.0018076
1297.013996589093	0.0018101571428571427
1297.0661013906954	0.0018109857142857143
1297.1182082652392	0.0018101285714285716
1297.1703171711983	0.001812642857142857
1297.2224280670587	0.001814057142857143
1297.274540911316	0.0018168571428571428
1297.326655662479	0.0018148857142857144
1297.3787722790648	0.0018185142857142858
1297.430890719602	0.0018196285714285713
1297.4830109426307	0.0018213
1297.5351329067007	0.001822142857142857
1297.5872565703735	0.0018235428571428574
1297.6393818922204	0.0018235142857142858
1297.6915088308244	0.0018260571428571429
1297.7436373447788	0.0018274428571428572
1297.7957673926876	0.0018277285714285716
1297.8478989331654	0.0018260714285714284
1297.9000319248387	0.0018271571428571433
1297.9521663263429	0.0018291142857142855
1298.0043020963255	0.0018271571428571428
1298.056439193445	0.0018327285714285714
1298.108577576369	0.0018313285714285715
1298.1607172037782	0.0018321999999999998
1298.2128580343615	0.0018344
1298.2650000268213	0.001833842857142857
1298.317143139868	0.0018363714285714284
1298.3692873322252	0.0018352428571428573
1298.4214325626258	0.0018363714285714286
1298.4735787898135	0.0018357857142857145
1298.5257259725431	0.0018416714285714286
1298.5778740695807	0.001840542857142857
1298.6300230397026	0.0018388714285714283
1298.6821728416953	0.0018377571428571428
1298.7343234343566	0.001844757142857143
1298.7864747764959	0.001845314285714286
1298.838626826932	0.0018385857142857146
1298.8907795444954	0.0018430714285714285
1298.9429328880271	0.0018450142857142856
1298.9950868163785	0.001847528571428571
1299.0472412884117	0.0018464142857142856
1299.0993962629998	0.0018464428571428571
1299.151551699028	0.001844742857142857
1299.2037075553897	0.0018497714285714286
1299.255863790991	0.0018514285714285716
1299.3080203647482	0.001851457142857143
1299.3601772355885	0.0018514428571428571
1299.412334362449	0.0018517142857142857
1299.4644917042785	0.001850042857142857
1299.5166492200365	0.0018505857142857142
1299.5688068686927	0.0018517285714285715
1299.6209646092286	0.0018536571428571429
1299.6731224006355	0.0018517
1299.7252802019154	0.0018514285714285714
1299.777437972082	0.0018561714285714283
1299.8295956701586	0.0018533857142857145
1299.8817532551802	0.0018575714285714285
1299.9339106861921	0.0018561714285714283
1299.9860679222504	0.0018550714285714284
1300.0382249224233	0.001860657142857143
1300.090381645786	0.0018581285714285717
1300.1425380514286	0.0018603857142857143
1300.1946940984506	0.0018606428571428574
1300.2468497459613	0.0018598000000000002
1300.2990049530813	0.0018611999999999997
1300.3511596789426	0.0018589714285714286
1300.4033138826876	0.0018609142857142858
1300.455467523469	0.001861757142857143
1300.5076205604505	0.0018615
1300.559772952807	0.0018665428571428572
1300.6119246597234	0.0018617428571428573
1300.6640756403967	0.0018603571428571428
1300.7162258540332	0.0018668
1300.7683752598502	0.0018648571428571427
1300.8205238170765	0.0018634285714285714
1300.8726714849513	0.0018668
1300.9248182227245	0.0018696000000000001
1300.9769639896565	0.0018676285714285714
1301.0291087450187	0.0018603571428571428
1301.0812524480941	0.0018721
1301.1333950581745	0.0018704285714285713
1301.1855365345648	0.0018657
1301.2376768365787	0.0018651
1301.289815923542	0.0018693285714285715
1301.3419537547904	0.0018735
1301.3940902896707	0.001869857142857143
1301.4462254875405	0.0018690285714285714
1301.4983593077682	0.0018718285714285716
1301.5504917097326	0.0018690142857142858
1301.6026226528238	0.0018684857142857142
1301.6547520964425	0.0018737857142857143
1301.70688	0.001875442857142857
1301.7590063229186	0.0018762714285714287
1301.8111310246304	0.001875442857142857
1301.8632540645806	0.0018748857142857143
1301.9153754022216	0.001876557142857143
1301.9674949970206	0.0018774142857142858
1302.0196128084515	0.0018782428571428571
1302.0717287960033	0.001874885714285714
1302.1238429191726	0.0018810142857142859
1302.175955137466	0.0018813000000000002
1302.2280654104047	0.0018793428571428573
1302.2801736975175	0.0018757285714285715
1302.3322799583455	0.0018784857142857144
1302.3843841524397	0.0018799
1302.4364862393613	0.0018757285714285715
1302.4885861786845	0.0018799
1302.5406839299915	0.0018821285714285712
1302.5927794528786	0.0018801857142857145
1302.6448727069494	0.001879057142857143
1302.6969636518195	0.0018796142857142855
1302.7490522471167	0.0018832714285714285
1302.8011384524775	0.001882414285714286
1302.8532222275517	0.0018801714285714285
1302.905303531996	0.0018829571428571432
1302.9573823254807	0.0018832571428571432
1303.0094585676875	0.0018832571428571425
1303.0615322183064	0.0018852142857142854
1303.11360323704	0.001883814285714286
1303.1656715836007	0.0018882857142857143
1303.2177372177125	0.001887157142857143
1303.2698000991088	0.001884628571428571
1303.3218601875355	0.0018849142857142857
1303.373917442748	0.001884357142857143
1303.4259718245128	0.0018893857142857143
1303.4780232926078	0.001887414285714286
1303.5300718068206	0.0018871714285714286
1303.5821173269494	0.0018882714285714287
1303.6341598128056	0.0018921714285714286
1303.6861992242082	0.0018879714285714288
1303.7382355209884	0.0018905
1303.7902686629886	0.0018924571428571432
1303.842298610061	0.0018919000000000002
1303.8943253220705	0.0018891000000000001
1303.9463487588894	0.0018891000000000001
1303.9983688804034	0.0018910714285714284
1304.0503856465084	0.0018932999999999999
1304.1023990171107	0.0018935999999999998
1304.1544089521276	0.0018916285714285718
1304.206415411487	0.001894685714285714
1304.258418355128	0.0018947142857142858
1304.310417743	0.001896657142857143
1304.3624135350633	0.0018949714285714286
1304.4144056912887	0.0018969428571428571
1304.4663941716587	0.0018994571428571428
1304.5183789361654	0.0018980571428571427
1304.5703599448125	0.0018991571428571426
1304.6223371576136	0.0019013857142857144
1304.674310534594	0.0018969428571428571
1304.7262800357892	0.0018986142857142859
1304.7782456212458	0.0018963714285714286
1304.8302072510207	0.0019014
1304.8821648851822	0.0018997285714285714
1304.9341184838088	0.0018988714285714285
1304.98606800699	0.0019008428571428572
1305.0380134148265	0.0019027999999999998
1305.0899546674282	0.0019033571428571428
1305.141891724918	0.0019022285714285713
1305.1938245474278	0.0019005714285714283
1305.2457530951008	0.001901942857142857
1305.2976773280918	0.0019061428571428573
1305.3495972065646	0.0019039142857142856
1305.4015126906959	0.0019039142857142858
1305.4534237406713	0.0019047428571428572
1305.5053303166878	0.0019055857142857141
1305.557232378954	0.0019077857142857143
1305.6091298876875	0.0019080857142857145
1305.6610228031184	0.0019083714285714286
1305.7129110854876	0.001907242857142857
1305.764794695044	0.0019075142857142861
1305.8166735920513	0.0019067
1305.8685477367808	0.0019086571428571428
1305.920417089516	0.0019106
1305.9722816105514	0.0019055857142857141
1306.0241412601908	0.0019081
1306.0759959987504	0.0019111428571428571
1306.1278457865565	0.0019136714285714288
1306.1796905839456	0.0019114571428571429
1306.2315303512655	0.001911157142857143
1306.2833650488758	0.001911157142857143
1306.3351946371447	0.001914514285714286
1306.3870190764528	0.0019156142857142855
1306.438838327191	0.0019125571428571433
1306.4906523497605	0.0019136714285714284
1306.542461104574	0.0019167285714285713
1306.5942645520547	0.0019134000000000002
1306.646062652636	0.0019108857142857145
1306.697855366764	0.0019139285714285714
1306.7496426548919	0.0019156142857142855
1306.801424477488	0.0019120000000000003
1306.853200795028	0.0019136714285714286
1306.9049715679998	0.0019164714285714284
1306.9567367569025	0.0019181285714285716
1307.0084963222448	0.0019122714285714287
1307.0602502245467	0.0019148
1307.1119984243394	0.0019178428571428575
1307.1637408821643	0.0019181142857142856
1307.2154775585734	0.001916457142857143
1307.26720841413	0.001913942857142857
1307.318933409408	0.0019170142857142857
1307.3706525049918	0.0019178428571428572
1307.4223656614768	0.0019161857142857145
1307.4740728394695	0.0019147857142857141
1307.5257739995861	0.0019192285714285714
1307.5774691024546	0.0019211999999999999
1307.6291581087135	0.0019184142857142858
1307.6808409790124	0.0019181142857142856
1307.7325176740105	0.0019156285714285715
1307.7841881543784	0.001919242857142857
1307.8358523807985	0.0019192428571428572
1307.887510313962	0.001920657142857143
1307.9391619145727	0.0019226142857142856
1307.990807143344	0.001919257142857143
1308.0424459610006	0.0019200714285714288
1308.0940783282774	0.001916442857142857
1308.1457042059205	0.001922042857142857
1308.1973235546875	0.0019228857142857144
1308.2489363353454	0.0019195142857142858
1308.300542508672	0.0019220428571428572
1308.3521420354573	0.001924557142857143
1308.4037348765005	0.001918957142857143
1308.4553209926128	0.001920914285714286
1308.5069003446156	0.0019212
1308.5584728933402	0.0019189428571428572
1308.6100385996303	0.0019214857142857145
1308.6615974243393	0.0019217571428571426
1308.7131493283325	0.0019211999999999999
1308.7646942724834	0.0019217571428571428
1308.8162322176795	0.0019195285714285713
1308.8677631248172	0.0019220285714285714
1308.9192869548033	0.0019195
1308.9708036685568	0.0019223142857142856
1309.0223132270066	0.0019245571428571427
1309.0738155910922	0.0019214714285714282
1309.1253107217644	0.0019223285714285714
1309.1767985799845	0.001920342857142857
1309.2282791267246	0.0019217571428571426
1309.2797523229667	0.0019197857142857144
1309.3312181297065	0.0019147714285714286
1309.3826765079464	0.0019206285714285715
1309.4341274187022	0.001924
1309.4855708230002	0.0019178428571428572
1309.5370066818762	0.0019167285714285717
1309.5884349563785	0.0019206428571428569
1309.6398556075646	0.001917857142857143
1309.691268596504	0.0019181
1309.7426738842764	0.0019214714285714282
1309.7940714319718	0.0019217714285714286
1309.8454612006915	0.0019192428571428572
1309.8968431515484	0.0019195142857142858
1309.9482172456642	0.001920642857142857
1309.999583444173	0.0019209
1310.0509417082187	0.0019184000000000002
1310.1022919989568	0.0019209285714285715
1310.1536342775528	0.0019214571428571427
1310.2049685051836	0.0019186857142857142
1310.2562946430364	0.0019217571428571428
1310.307612652309	0.0019181142857142856
1310.3589224942114	0.0019164571428571429
1310.4102241299613	0.0019220428571428572
1310.4615175207914	0.001924
1310.5128026279406	0.0019172857142857145
1310.5640794126627	0.0019175714285714286
1310.6153478362194	0.0019192428571428572
1310.6666078598844	0.0019200857142857143
1310.7178594449424	0.0019172857142857145
1310.7691025526876	0.0019200571428571428
1310.820337144426	0.0019228571428571426
1310.8715631814744	0.0019150428571428572
1310.9227806251595	0.0019170142857142859
1310.9739894368206	0.0019178142857142857
1311.0251895778047	0.0019186857142857142
1311.0763810094727	0.0019184142857142858
1311.1275636931948	0.001919242857142857
1311.1787375903516	0.0019223142857142856
1311.229902662335	0.0019214714285714287
1311.2810588705486	0.001920642857142857
1311.3322061764045	0.0019203571428571427
1311.3833445413272	0.0019170142857142857
1311.434473926752	0.0019184
1311.4855942941242	0.0019214714285714287
1311.5367056049008	0.0019220428571428572
1311.5878078205485	0.001919257142857143
1311.6389009025454	0.0019184
1311.68998481238	0.0019237428571428573
1311.7410595115525	0.0019198142857142857
1311.7921249615722	0.0019172857142857138
1311.8431811239607	0.0019195285714285716
1311.8942279602502	0.0019195285714285716
1311.9452654319825	0.0019139428571428572
1311.9962935007113	0.0019142142857142858
1312.047312128	0.001923157142857143
1312.0983212754245	0.0019198
1312.1493209045695	0.0019186857142857142
1312.200310977032	0.0019184142857142856
1312.2512914544193	0.0019203714285714287
1312.3022622983485	0.0019170142857142857
1312.3532234704485	0.0019156
1312.4041749323594	0.0019153142857142858
1312.45511664573	0.0019175571428571429
1312.506048572223	0.001917557142857143
1312.5569706735087	0.0019206285714285715
1312.6078829112705	0.0019178571428571428
1312.658785247201	0.0019170285714285712
1312.7096776430044	0.0019181285714285716
1312.7605600603958	0.0019189714285714286
1312.8114324611004	0.0019181285714285714
1312.8622948068542	0.001919514285714286
1312.9131470594052	0.0019178285714285712
1312.9639891805102	0.0019186857142857142
1313.0148211319386	0.0019147857142857144
1313.0656428754687	0.0019175571428571429
1313.1164543728914	0.0019170142857142857
1313.167255586008	0.0019122857142857142
1313.2180464766295	0.0019147571428571428
1313.2688270065785	0.0019192571428571427
1313.3195971376874	0.0019181285714285712
1313.3703568318012	0.0019122714285714285
1313.421106050774	0.001912557142857143
1313.471844756472	0.0019147714285714288
1313.5225729107706	0.001912557142857143
1313.5732904755564	0.0019139571428571432
1313.6239974127288	0.001913957142857143
1313.6746936841948	0.0019153285714285716
1313.7253792518745	0.0019142285714285718
1313.7760540776974	0.0019111428571428576
1313.8267181236042	0.001912542857142857
1313.8773713515473	0.0019139428571428572
1313.928013723488	0.0019089142857142856
1313.9786452014005	0.0019133714285714286
1314.0292657472678	0.001912
1314.0798753230847	0.001911714285714286
1314.130473890857	0.0019097714285714288
1314.1810614126	0.0019080714285714287
1314.2316378503415	0.0019108571428571427
1314.282203166119	0.0019128285714285714
1314.3327573219804	0.001911985714285714
1314.3833002799852	0.0019066857142857143
1314.4338320022034	0.0019069714285714287
1314.484352450716	0.0019086571428571428
1314.534861587614	0.001906157142857143
1314.585359375	0.0019067142857142857
